AMI Meter ID,date,16335457,18762999,230156289,Residential,Total
3/27/21 22:00,3/27/21 22:30,106.16,25.344,33.15,57206.303,60471.748
3/27/21 22:30,3/27/21 23:00,106.16,25.344,27.03,57206.303,60420.219
3/27/21 23:00,3/27/21 23:30,106.816,25.152,30.72,51053.704,54267.294
3/27/21 23:30,3/28/21 0:00,106.816,25.152,30.72,51053.704,54208.145
3/28/21 0:00,3/28/21 0:30,105.504,24.96,33.15,45062.741,48848.687
3/28/21 0:30,3/28/21 1:00,106.16,25.152,29.49,45062.741,48891.844
3/28/21 1:00,3/28/21 1:30,105.504,25.152,28.26,40830.149,45201.275
3/28/21 1:30,3/28/21 2:00,106.16,25.939,25.8,40830.149,44218.368
3/28/21 2:00,3/28/21 2:30,105.504,26.342,28.26,38425.483,42241.92
3/28/21 2:30,3/28/21 3:00,105.504,25.344,30.72,38425.483,41988.941
3/28/21 3:00,3/28/21 3:30,106.16,25.152,28.26,36997.598,40706.644
3/28/21 3:30,3/28/21 4:00,106.16,24.96,23.34,36997.598,40689.419
3/28/21 4:00,3/28/21 4:30,105.504,25.152,27.03,36904.523,40505.893
3/28/21 4:30,3/28/21 5:00,105.504,24.96,30.72,36904.523,40329.841
3/28/21 5:00,3/28/21 5:30,105.504,25.747,25.8,37798.663,41573.626
3/28/21 5:30,3/28/21 6:00,110.096,26.534,25.8,37798.663,41737.899
3/28/21 6:00,3/28/21 6:30,102.88,26.342,29.49,39844.362,43848.036
3/28/21 6:30,3/28/21 7:00,101.568,24.96,28.26,39844.362,44316.361
3/28/21 7:00,3/28/21 7:30,101.568,24.96,30.72,43249.591,47499.166
3/28/21 7:30,3/28/21 8:00,102.224,25.939,28.26,43249.591,47758.195
3/28/21 8:00,3/28/21 8:30,101.568,25.152,31.92,50938.1,55416.844
3/28/21 8:30,3/28/21 9:00,101.568,25.152,30.72,50938.1,55439.446
3/28/21 9:00,3/28/21 9:30,101.568,25.152,28.26,58736.389,63061.654
3/28/21 9:30,3/28/21 10:00,102.224,26.342,28.26,58736.389,62976.639
3/28/21 10:00,3/28/21 10:30,102.224,26.726,29.49,61174.559,65647.232
3/28/21 10:30,3/28/21 11:00,101.568,26.918,29.49,61174.559,65552.52
3/28/21 11:00,3/28/21 11:30,101.568,26.131,31.92,62679.341,66971.443
3/28/21 11:30,3/28/21 12:00,101.568,25.555,29.49,62679.341,66955.222
3/28/21 12:00,3/28/21 12:30,101.568,25.747,30.72,63930.557,68081.753
3/28/21 12:30,3/28/21 13:00,101.568,25.747,30.72,63930.557,68238.642
3/28/21 13:00,3/28/21 13:30,101.568,25.747,30.72,63104.301,67217.893
3/28/21 13:30,3/28/21 14:00,101.568,26.342,29.49,63104.301,67500.997
3/28/21 14:00,3/28/21 14:30,100.912,25.939,24.57,60895.329,64695.706
3/28/21 14:30,3/28/21 15:00,101.568,26.131,23.34,60895.329,65215.381
3/28/21 15:00,3/28/21 15:30,100.912,27.13,28.26,60633.417,64795.111
3/28/21 15:30,3/28/21 16:00,101.568,26.534,31.92,60633.417,64874.546
3/28/21 16:00,3/28/21 16:30,101.568,26.131,27.03,60833.764,65464.836
3/28/21 16:30,3/28/21 17:00,100.912,25.939,24.57,60833.764,65118.755
3/28/21 17:00,3/28/21 17:30,101.568,27.13,29.49,63915.107,67999.391
3/28/21 17:30,3/28/21 18:00,101.568,27.13,29.49,63915.107,67791.9
3/28/21 18:00,3/28/21 18:30,101.568,26.534,27.03,66292.265,69782.301
3/28/21 18:30,3/28/21 19:00,108.784,25.344,28.26,66292.265,70075.201
3/28/21 19:00,3/28/21 19:30,106.16,25.152,29.49,70569.138,74378.028
3/28/21 19:30,3/28/21 20:00,106.16,25.152,34.38,70569.138,74378.818
3/28/21 20:00,3/28/21 20:30,106.16,25.152,33.15,76546.421,80566.128
3/28/21 20:30,3/28/21 21:00,106.16,24.96,38.07,76546.421,80610.828
3/28/21 21:00,3/28/21 21:30,108.128,25.344,38.07,76280.211,80181.662
3/28/21 21:30,3/28/21 22:00,106.16,25.152,36.84,76280.211,80211.804
3/28/21 22:00,3/28/21 22:30,106.816,25.747,42.99,71975.182,75851.092
3/28/21 22:30,3/28/21 23:00,106.16,26.726,44.22,71975.182,75546.592
3/28/21 23:00,3/28/21 23:30,106.816,26.534,45.45,64902.148,68755.704
3/28/21 23:30,3/29/21 0:00,106.816,25.555,47.91,64902.148,68761.652
3/29/21 0:00,3/29/21 0:30,106.816,25.152,51.6,61422.634,64884.893
3/29/21 0:30,3/29/21 1:00,108.784,25.152,47.91,61422.634,64828.323
3/29/21 1:00,3/29/21 1:30,106.816,25.344,46.68,60312.712,63607.938
3/29/21 1:30,3/29/21 2:00,107.472,25.344,56.52,60312.712,63605.655
3/29/21 2:00,3/29/21 2:30,107.472,25.152,56.52,62430.946,65815.689
3/29/21 2:30,3/29/21 3:00,108.128,26.534,56.52,62430.946,65875.758
3/29/21 3:00,3/29/21 3:30,108.128,26.726,60.21,66203.108,69555.868
3/29/21 3:30,3/29/21 4:00,108.128,26.534,61.44,66203.108,69665.747
3/29/21 4:00,3/29/21 4:30,107.472,25.939,58.98,72404.021,75873.657
3/29/21 4:30,3/29/21 5:00,107.472,25.152,65.1,72404.021,76081.661
3/29/21 5:00,3/29/21 5:30,108.128,25.344,60.21,81777.755,85812.338
3/29/21 5:30,3/29/21 6:00,108.784,25.152,63.87,81777.755,86023.903
3/29/21 6:00,3/29/21 6:30,111.408,29.042,65.1,95515.786,99962.135
3/29/21 6:30,3/29/21 7:00,107.472,29.107,67.56,95515.786,100634.741
3/29/21 7:00,3/29/21 7:30,108.128,28.52,67.56,106113.755,111543.214
3/29/21 7:30,3/29/21 8:00,108.784,28.614,71.25,106113.755,111692.278
3/29/21 8:00,3/29/21 8:30,107.472,28.626,72.48,103058.922,108783.486
3/29/21 8:30,3/29/21 9:00,105.504,28.636,70.02,103058.922,108805.062
3/29/21 9:00,3/29/21 9:30,106.16,28.004,76.17,89651.749,95318.398
3/29/21 9:30,3/29/21 10:00,78.64,28.001,68.79,89651.749,95270.85
3/29/21 10:00,3/29/21 10:30,70.768,29.291,62.64,77411.732,83133.284
3/29/21 10:30,3/29/21 11:00,106.16,28.714,62.64,77411.732,83104.089
3/29/21 11:00,3/29/21 11:30,106.16,27.784,61.44,68350.458,74071.22
3/29/21 11:30,3/29/21 12:00,105.504,26.895,58.98,68350.458,73981.099
3/29/21 12:00,3/29/21 12:30,104.848,26.282,60.21,62369.021,67937.837
3/29/21 12:30,3/29/21 13:00,106.16,26.266,54.06,62369.021,67976.193
3/29/21 13:00,3/29/21 13:30,104.848,28.109,57.75,56583.273,62135.592
3/29/21 13:30,3/29/21 14:00,106.16,26.918,54.06,56583.273,61602.034
3/29/21 14:00,3/29/21 14:30,104.848,26.534,49.14,52436.628,57264.331
3/29/21 14:30,3/29/21 15:00,105.504,26.918,46.68,52436.628,57166.845
3/29/21 15:00,3/29/21 15:30,105.504,26.534,40.53,50339.733,54835.362
3/29/21 15:30,3/29/21 16:00,105.504,27.322,42.99,50339.733,54992.045
3/29/21 16:00,3/29/21 16:30,104.848,27.917,42.99,52190.889,56637.362
3/29/21 16:30,3/29/21 17:00,104.848,28.109,35.61,52190.889,56533.517
3/29/21 17:00,3/29/21 17:30,105.504,27.13,30.72,56264.945,60348.642
3/29/21 17:30,3/29/21 18:00,104.848,26.342,29.49,56264.945,60320.503
3/29/21 18:00,3/29/21 18:30,100.912,25.555,27.03,60542.31,64292.2
3/29/21 18:30,3/29/21 19:00,102.88,25.555,27.03,60542.31,64427.464
3/29/21 19:00,3/29/21 19:30,103.536,25.344,27.03,63902.461,67827.832
3/29/21 19:30,3/29/21 20:00,104.192,25.344,30.72,63902.461,67756.042
3/29/21 20:00,3/29/21 20:30,104.192,25.344,27.03,70469.095,74436.514
3/29/21 20:30,3/29/21 21:00,104.192,25.555,30.72,70469.095,74517.308
3/29/21 21:00,3/29/21 21:30,104.848,26.726,34.38,70341.628,74192.134
3/29/21 21:30,3/29/21 22:00,105.504,26.534,27.03,70341.628,74406.712
3/29/21 22:00,3/29/21 22:30,104.848,26.534,33.15,64856.639,68783.318
3/29/21 22:30,3/29/21 23:00,104.192,25.152,31.92,64856.639,68811.367
3/29/21 23:00,3/29/21 23:30,104.192,25.152,33.15,59056.033,62932.746
3/29/21 23:30,3/30/21 0:00,105.504,25.152,39.3,59056.033,62946.207
3/30/21 0:00,3/30/21 0:30,104.848,25.152,35.61,55801.456,59668.422
3/30/21 0:30,3/30/21 1:00,106.16,24.96,33.15,55801.456,59231.385
3/30/21 1:00,3/30/21 1:30,104.192,24.96,39.3,56314.806,61594.203
3/30/21 1:30,3/30/21 2:00,105.504,24.96,39.3,56314.806,59933.126
3/30/21 2:00,3/30/21 2:30,104.848,27.919,39.3,57491.865,60881.817
3/30/21 2:30,3/30/21 3:00,106.16,27.805,42.99,57491.865,63136.734
3/30/21 3:00,3/30/21 3:30,106.16,27.694,38.07,60424.214,63794.532
3/30/21 3:30,3/30/21 4:00,104.848,27.617,35.61,60424.214,63682.214
3/30/21 4:00,3/30/21 4:30,105.504,27.124,45.45,64304.573,67570.045
3/30/21 4:30,3/30/21 5:00,105.504,28.064,45.45,64304.573,67740.631
3/30/21 5:00,3/30/21 5:30,106.16,24.96,42.99,71234.197,74857.302
3/30/21 5:30,3/30/21 6:00,106.16,25.152,46.68,71234.197,74979.568
3/30/21 6:00,3/30/21 6:30,104.848,24.96,46.68,81588.243,86027.558
3/30/21 6:30,3/30/21 7:00,105.504,24.96,49.14,81588.243,86830.255
3/30/21 7:00,3/30/21 7:30,105.504,25.344,46.68,88830.214,94244.406
3/30/21 7:30,3/30/21 8:00,106.16,26.534,46.68,88830.214,94152.83
3/30/21 8:00,3/30/21 8:30,104.848,26.131,51.6,84038.771,89454.898
3/30/21 8:30,3/30/21 9:00,103.536,25.344,55.29,84038.771,89687.395
3/30/21 9:00,3/30/21 9:30,102.88,25.555,66.33,72098.556,77411.078
3/30/21 9:30,3/30/21 10:00,103.536,25.555,55.29,72098.556,77698.713
3/30/21 10:00,3/30/21 10:30,104.848,28.814,49.14,62036.189,67655.545
3/30/21 10:30,3/30/21 11:00,102.88,28.063,42.99,62036.189,67666.774
3/30/21 11:00,3/30/21 11:30,102.224,27.893,40.53,55020.724,60777.423
3/30/21 11:30,3/30/21 12:00,101.568,28.266,42.99,55020.724,60981.827
3/30/21 12:00,3/30/21 12:30,53.728,27.823,38.07,51080.236,56800.086
3/30/21 12:30,3/30/21 13:00,51.104,27.737,36.84,51080.236,56780.525
3/30/21 13:00,3/30/21 13:30,2.608,28.109,34.38,48222.466,53947.664
3/30/21 13:30,3/30/21 14:00,2.608,26.918,35.61,48222.466,53827.612
3/30/21 14:00,3/30/21 14:30,38.656,27.917,31.92,46793.058,52207.246
3/30/21 14:30,3/30/21 15:00,55.696,27.13,29.49,46793.058,52074.428
3/30/21 15:00,3/30/21 15:30,55.696,27.706,30.72,47649.188,52800.816
3/30/21 15:30,3/30/21 16:00,55.04,27.322,33.15,47649.188,52243.84
3/30/21 16:00,3/30/21 16:30,55.04,27.322,30.72,51579.366,56077.096
3/30/21 16:30,3/30/21 17:00,55.696,28.301,28.26,51579.366,55704.074
3/30/21 17:00,3/30/21 17:30,55.04,27.322,23.34,56668.83,60669.289
3/30/21 17:30,3/30/21 18:00,100.256,27.13,20.88,56668.83,60924.394
3/30/21 18:00,3/30/21 18:30,102.88,26.726,20.88,61091.275,65213.182
3/30/21 18:30,3/30/21 19:00,102.88,27.706,20.88,61091.275,65027.122
3/30/21 19:00,3/30/21 19:30,103.208,26.534,20.88,63594.712,67755.912
3/30/21 19:30,3/30/21 20:00,103.536,26.342,22.11,63594.712,67735.269
3/30/21 20:00,3/30/21 20:30,103.536,25.939,22.11,68056.019,71820.09
3/30/21 20:30,3/30/21 21:00,103.536,26.342,23.34,68056.019,72082.682
3/30/21 21:00,3/30/21 21:30,103.536,26.918,19.65,66831.33,70743.033
3/30/21 21:30,3/30/21 22:00,103.536,25.555,20.88,66831.33,70589.218
3/30/21 22:00,3/30/21 22:30,102.88,25.747,19.65,58716.523,62466.382
3/30/21 22:30,3/30/21 23:00,102.88,25.555,18.42,58716.523,62401.833
3/30/21 23:00,3/30/21 23:30,103.536,26.918,22.11,49297.834,53039.177
3/30/21 23:30,3/31/21 0:00,103.536,26.918,20.88,49297.834,52971.15
3/31/21 0:00,3/31/21 0:30,103.536,26.726,20.88,41610.366,45421.703
3/31/21 0:30,3/31/21 1:00,104.192,25.555,22.11,41610.366,45301.963
3/31/21 1:00,3/31/21 1:30,103.536,25.747,20.88,37780.701,41289.912
3/31/21 1:30,3/31/21 2:00,103.536,25.555,23.34,37780.701,41355.436
3/31/21 2:00,3/31/21 2:30,103.536,25.747,19.65,35399.146,96932.493
3/31/21 2:30,3/31/21 3:00,104.192,25.747,22.11,35399.146,67642.415
3/31/21 3:00,3/31/21 3:30,103.536,26.726,20.88,35092.517,92544.767
3/31/21 3:30,3/31/21 4:00,103.536,25.747,23.34,35092.517,38614.22
3/31/21 4:00,3/31/21 4:30,104.192,26.342,20.88,35284.291,38990.171
3/31/21 4:30,3/31/21 5:00,103.536,26.918,23.34,35284.291,39372.959
3/31/21 5:00,3/31/21 5:30,103.536,26.131,20.88,38946.832,42780.36
3/31/21 5:30,3/31/21 6:00,104.192,25.747,22.11,38946.832,42922.453
3/31/21 6:00,3/31/21 6:30,103.536,29.593,28.26,45281.344,49616.018
3/31/21 6:30,3/31/21 7:00,104.192,29.293,19.65,45281.344,49898.664
3/31/21 7:00,3/31/21 7:30,103.536,29.26,29.49,50331.866,55189.318
3/31/21 7:30,3/31/21 8:00,104.192,29.143,27.03,50331.866,55236.633
3/31/21 8:00,3/31/21 8:30,104.192,28.756,33.15,50927.524,56315.153
3/31/21 8:30,3/31/21 9:00,103.536,28.703,35.61,50927.524,56364.897
3/31/21 9:00,3/31/21 9:30,104.192,29.733,33.15,52049.277,57878.659
3/31/21 9:30,3/31/21 10:00,103.536,29.596,39.3,52049.277,57821.877
3/31/21 10:00,3/31/21 10:30,103.536,29.247,40.53,53504.783,59182.471
3/31/21 10:30,3/31/21 11:00,103.536,29.468,39.3,53504.783,59207.576
3/31/21 11:00,3/31/21 11:30,104.848,29.799,40.53,54867.498,60594.21
3/31/21 11:30,3/31/21 12:00,104.192,29.164,46.68,54867.498,60619.068
3/31/21 12:00,3/31/21 12:30,41.28,28.571,41.76,56565.697,62080.72
3/31/21 12:30,3/31/21 13:00,1.952,27.23,40.53,56565.697,62172.421
3/31/21 13:00,3/31/21 13:30,0.64,27.895,42.99,56826.669,62400.181
3/31/21 13:30,3/31/21 14:00,1.296,26.948,46.68,56826.669,62173.741
3/31/21 14:00,3/31/21 14:30,1.952,27.867,44.22,57046.158,62151.218
3/31/21 14:30,3/31/21 15:00,1.952,27.531,47.91,57046.158,62243.31
3/31/21 15:00,3/31/21 15:30,2.608,27.576,47.91,59033.741,63880.985
3/31/21 15:30,3/31/21 16:00,1.952,27.897,52.83,59033.741,63624.573
3/31/21 16:00,3/31/21 16:30,1.952,27.884,50.37,65381.328,69857.457
3/31/21 16:30,3/31/21 17:00,66.176,27.92,49.14,65381.328,69768.54
3/31/21 17:00,3/31/21 17:30,104.848,26.131,40.53,73700.026,77964.149
3/31/21 17:30,3/31/21 18:00,125.168,25.939,40.53,73700.026,78002.569
3/31/21 18:00,3/31/21 18:30,150.72,27.13,39.3,79641.265,83879.878
3/31/21 18:30,3/31/21 19:00,150.72,26.726,40.53,79641.265,83845.425
3/31/21 19:00,3/31/21 19:30,150.72,25.939,45.45,83698.497,87992.427
3/31/21 19:30,3/31/21 20:00,150.064,25.939,45.45,83698.497,88013.725
3/31/21 20:00,3/31/21 20:30,150.72,25.939,44.22,87218.166,91390.658
3/31/21 20:30,3/31/21 21:00,152.688,27.322,46.68,87218.166,91387.432
3/31/21 21:00,3/31/21 21:30,151.376,26.131,47.91,85315.74,89488.109
3/31/21 21:30,3/31/21 22:00,151.376,25.939,49.14,85315.74,89328.913
3/31/21 22:00,3/31/21 22:30,150.72,25.939,47.91,82107.99,86295.619
3/31/21 22:30,3/31/21 23:00,127.792,26.918,51.6,82107.99,86347.071
3/31/21 23:00,3/31/21 23:30,105.504,27.514,55.29,76460.759,80550.964
3/31/21 23:30,4/1/21 0:00,107.472,26.918,55.29,76460.759,80600.718
4/1/21 0:00,4/1/21 0:30,106.16,25.747,55.29,75190.292,79187.696
4/1/21 0:30,4/1/21 1:00,105.504,25.939,56.52,75190.292,79098.549
4/1/21 1:00,4/1/21 1:30,105.504,25.939,62.64,76473.57,80120.155
4/1/21 1:30,4/1/21 2:00,106.16,25.939,57.75,76473.57,80190.903
4/1/21 2:00,4/1/21 2:30,106.816,25.747,58.98,79717.466,83541.148
4/1/21 2:30,4/1/21 3:00,106.16,25.939,60.21,79717.466,83677.743
4/1/21 3:00,4/1/21 3:30,105.504,26.534,61.44,83787.784,87731.088
4/1/21 3:30,4/1/21 4:00,106.816,27.13,71.25,83787.784,87645.473
4/1/21 4:00,4/1/21 4:30,106.816,25.747,60.21,89725.623,93620.068
4/1/21 4:30,4/1/21 5:00,106.16,25.939,67.56,89725.623,93568.604
4/1/21 5:00,4/1/21 5:30,106.816,25.939,68.79,97524.998,101444.651
4/1/21 5:30,4/1/21 6:00,106.16,26.918,71.25,97524.998,101665.098
4/1/21 6:00,4/1/21 6:30,106.16,27.322,71.25,108981.783,113510.955
4/1/21 6:30,4/1/21 7:00,108.128,27.514,76.17,108981.783,114008.375
4/1/21 7:00,4/1/21 7:30,105.504,26.534,73.71,117694.402,122810.57
4/1/21 7:30,4/1/21 8:00,106.16,25.152,74.94,117694.402,123217
4/1/21 8:00,4/1/21 8:30,105.504,28.301,81.09,114819.815,120369.399
4/1/21 8:30,4/1/21 9:00,106.16,27.13,86.01,114819.815,120384.729
4/1/21 9:00,4/1/21 9:30,104.848,26.342,82.32,105510.338,111047.959
4/1/21 9:30,4/1/21 10:00,119.264,26.534,82.32,105510.338,111007.462
4/1/21 10:00,4/1/21 10:30,105.504,26.534,81.09,97418.273,103289.42
4/1/21 10:30,4/1/21 11:00,104.848,26.726,78.63,97418.273,103359.464
4/1/21 11:00,4/1/21 11:30,102.88,28.301,78.63,89750.561,95482.328
4/1/21 11:30,4/1/21 12:00,103.536,27.322,76.17,89750.561,95581.372
4/1/21 12:00,4/1/21 12:30,111.408,28.301,73.71,82958.78,88829.712
4/1/21 12:30,4/1/21 13:00,105.504,28.896,73.71,82958.78,88897.985
4/1/21 13:00,4/1/21 13:30,104.848,27.917,68.79,77459.596,83270.341
4/1/21 13:30,4/1/21 14:00,104.848,29.088,68.79,77459.596,83170.055
4/1/21 14:00,4/1/21 14:30,104.192,29.491,65.1,73286.71,78834.909
4/1/21 14:30,4/1/21 15:00,104.848,27.917,62.64,73286.71,78689.747
4/1/21 15:00,4/1/21 15:30,104.192,27.13,66.33,71042.255,76099.48
4/1/21 15:30,4/1/21 16:00,104.848,26.918,71.25,71042.255,75929.382
4/1/21 16:00,4/1/21 16:30,104.848,26.918,62.64,72655.124,77410.119
4/1/21 16:30,4/1/21 17:00,104.192,26.918,56.52,72655.124,77177.412
4/1/21 17:00,4/1/21 17:30,104.848,26.534,58.98,76355.451,80594.573
4/1/21 17:30,4/1/21 18:00,104.192,26.726,67.56,76355.451,80602.315
4/1/21 18:00,4/1/21 18:30,104.848,26.918,57.75,82720.986,86929.66
4/1/21 18:30,4/1/21 19:00,106.16,26.918,58.98,82720.986,86764.343
4/1/21 19:00,4/1/21 19:30,104.848,26.918,57.75,90868.629,95112.477
4/1/21 19:30,4/1/21 20:00,105.504,27.13,67.56,90868.629,95111.933
4/1/21 20:00,4/1/21 20:30,105.504,26.726,63.87,100920.669,105043.807
4/1/21 20:30,4/1/21 21:00,105.504,26.342,62.64,100920.669,105347.552
4/1/21 21:00,4/1/21 21:30,106.816,26.131,66.33,103361.68,107630.661
4/1/21 21:30,4/1/21 22:00,105.504,26.342,72.48,103361.68,107472.996
4/1/21 22:00,4/1/21 22:30,106.16,26.131,68.79,101409.54,105526.288
4/1/21 22:30,4/1/21 23:00,105.504,26.534,68.79,101409.54,105415.236
4/1/21 23:00,4/1/21 23:30,105.504,26.534,71.25,97879.562,101970.349
4/1/21 23:30,4/2/21 0:00,107.472,26.534,68.79,97879.562,101976.061
4/2/21 0:00,4/2/21 0:30,105.504,26.726,72.48,95854.231,99530.373
4/2/21 0:30,4/2/21 1:00,106.16,26.918,73.71,95854.231,99575.781
4/2/21 1:00,4/2/21 1:30,106.16,26.918,77.4,96809.326,100764.697
4/2/21 1:30,4/2/21 2:00,106.16,26.726,73.71,96809.326,100717.402
4/2/21 2:00,4/2/21 2:30,108.128,26.534,81.09,99229.658,103213.102
4/2/21 2:30,4/2/21 3:00,106.816,26.131,78.63,99229.658,103187.33
4/2/21 3:00,4/2/21 3:30,106.16,26.131,86.01,102291.631,106206.718
4/2/21 3:30,4/2/21 4:00,106.816,26.342,78.63,102291.631,105967.29
4/2/21 4:00,4/2/21 4:30,107.472,26.342,84.78,106788.841,110425.784
4/2/21 4:30,4/2/21 5:00,106.816,26.534,90.93,106788.841,110525.99
4/2/21 5:00,4/2/21 5:30,106.816,26.534,81.09,112975.353,116830.41
4/2/21 5:30,4/2/21 6:00,106.816,26.534,89.7,112975.353,116983.71
4/2/21 6:00,4/2/21 6:30,107.472,26.726,90.93,121025.157,125485.688
4/2/21 6:30,4/2/21 7:00,106.816,26.918,87.24,121025.157,125650.485
4/2/21 7:00,4/2/21 7:30,106.816,26.918,88.47,130632.842,135463.499
4/2/21 7:30,4/2/21 8:00,106.816,28.301,88.47,130632.842,135424.794
4/2/21 8:00,4/2/21 8:30,107.472,27.917,82.32,130951.198,135616.926
4/2/21 8:30,4/2/21 9:00,106.16,27.514,78.63,130951.198,135638.553
4/2/21 9:00,4/2/21 9:30,104.848,27.706,72.48,122183.765,126744.649
4/2/21 9:30,4/2/21 10:00,104.848,27.917,73.71,122183.765,126597.639
4/2/21 10:00,4/2/21 10:30,104.192,27.917,76.17,112026.024,116675.345
4/2/21 10:30,4/2/21 11:00,106.16,28.109,67.56,112026.024,116577.815
4/2/21 11:00,4/2/21 11:30,104.192,28.109,72.48,101764.554,106220.139
4/2/21 11:30,4/2/21 12:00,104.192,28.704,71.25,101764.554,106120.866
4/2/21 12:00,4/2/21 12:30,104.192,28.493,62.64,92334.075,96681.902
4/2/21 12:30,4/2/21 13:00,103.536,29.088,61.44,92334.075,96636.436
4/2/21 13:00,4/2/21 13:30,104.848,28.109,66.33,83768.918,88199.048
4/2/21 13:30,4/2/21 14:00,104.848,27.917,61.44,83768.918,88370.201
4/2/21 14:00,4/2/21 14:30,104.192,27.514,56.52,77149.523,81634.638
4/2/21 14:30,4/2/21 15:00,103.536,27.514,54.06,77149.523,81639.427
4/2/21 15:00,4/2/21 15:30,104.192,27.13,57.75,72026.097,76576.981
4/2/21 15:30,4/2/21 16:00,103.536,27.322,51.6,72026.097,76607.285
4/2/21 16:00,4/2/21 16:30,104.192,27.514,46.68,69144.696,73595.837
4/2/21 16:30,4/2/21 17:00,103.536,27.514,47.91,69144.696,73323.741
4/2/21 17:00,4/2/21 17:30,104.192,28.301,51.6,69239.081,73232.538
4/2/21 17:30,4/2/21 18:00,104.848,27.917,47.91,69239.081,73280.482
4/2/21 18:00,4/2/21 18:30,104.192,27.706,45.45,71559.098,75373.402
4/2/21 18:30,4/2/21 19:00,104.192,27.706,47.91,71559.098,75381.023
4/2/21 19:00,4/2/21 19:30,104.848,28.493,44.22,76415.296,80243.98
4/2/21 19:30,4/2/21 20:00,104.848,28.493,47.91,76415.296,80261.303
4/2/21 20:00,4/2/21 20:30,104.848,27.322,52.83,86365.061,90231.983
4/2/21 20:30,4/2/21 21:00,106.16,26.342,55.29,86365.061,90322.984
4/2/21 21:00,4/2/21 21:30,106.16,26.131,52.83,92007.268,95887.386
4/2/21 21:30,4/2/21 22:00,106.16,26.342,58.98,92007.268,95946.49
4/2/21 22:00,4/2/21 22:30,105.504,26.342,61.44,94218.85,98169.57
4/2/21 22:30,4/2/21 23:00,106.16,26.534,60.21,94218.85,98043.545
4/2/21 23:00,4/2/21 23:30,108.128,26.534,63.87,93821.58,97642.779
4/2/21 23:30,4/3/21 0:00,106.16,26.534,66.33,93821.58,97343.467
4/3/21 0:00,4/3/21 0:30,106.16,27.514,67.56,94099.454,97727.04
4/3/21 0:30,4/3/21 1:00,106.16,27.514,63.87,94099.454,97719.777
4/3/21 1:00,4/3/21 1:30,108.128,27.917,66.33,96357.511,99962.736
4/3/21 1:30,4/3/21 2:00,106.816,27.917,72.48,96357.511,99908.742
4/3/21 2:00,4/3/21 2:30,106.16,26.342,76.17,100259.981,103804.331
4/3/21 2:30,4/3/21 3:00,106.816,25.747,73.71,100259.981,103657.142
4/3/21 3:00,4/3/21 3:30,108.128,25.747,76.17,104792.473,108262.076
4/3/21 3:30,4/3/21 4:00,106.16,25.939,77.4,104792.473,108141.307
4/3/21 4:00,4/3/21 4:30,106.16,25.939,78.63,110494.365,114077.642
4/3/21 4:30,4/3/21 5:00,108.128,26.131,78.63,110494.365,113941.669
4/3/21 5:00,4/3/21 5:30,106.816,26.131,81.09,116765.155,120221.577
4/3/21 5:30,4/3/21 6:00,106.816,26.342,82.32,116765.155,120222.367
4/3/21 6:00,4/3/21 6:30,106.816,27.13,79.86,123970.57,127775.841
4/3/21 6:30,4/3/21 7:00,108.128,27.322,83.55,123970.57,128172.742
4/3/21 7:00,4/3/21 7:30,106.816,27.322,82.32,134274.33,138641.054
4/3/21 7:30,4/3/21 8:00,106.816,27.514,79.86,134274.33,138404.607
4/3/21 8:00,4/3/21 8:30,106.816,26.131,78.63,135960.27,139850.292
4/3/21 8:30,4/3/21 9:00,106.16,25.939,65.1,135960.27,139793.284
4/3/21 9:00,4/3/21 9:30,104.848,26.342,62.64,120291.755,124063.885
4/3/21 9:30,4/3/21 10:00,104.192,26.342,63.87,120291.755,124195.985
4/3/21 10:00,4/3/21 10:30,104.192,26.534,62.64,103069.746,106825.415
4/3/21 10:30,4/3/21 11:00,104.192,26.726,58.98,103069.746,107000.057
4/3/21 11:00,4/3/21 11:30,103.536,28.109,56.52,88655.627,92456.219
4/3/21 11:30,4/3/21 12:00,103.536,29.088,52.83,88655.627,92389.616
4/3/21 12:00,4/3/21 12:30,104.192,29.088,51.6,77775.353,81638.38
4/3/21 12:30,4/3/21 13:00,102.88,29.875,52.83,77775.353,81777.833
4/3/21 13:00,4/3/21 13:30,103.536,28.301,41.76,69474.602,73718.113
4/3/21 13:30,4/3/21 14:00,103.536,27.706,40.53,69474.602,73712.266
4/3/21 14:00,4/3/21 14:30,103.536,27.322,38.07,63128.559,67094.08
4/3/21 14:30,4/3/21 15:00,103.536,26.918,36.84,63128.559,66756.33
4/3/21 15:00,4/3/21 15:30,103.536,26.918,36.84,59348.474,63122.573
4/3/21 15:30,4/3/21 16:00,102.88,27.13,30.72,59348.474,63051.781
4/3/21 16:00,4/3/21 16:30,103.536,27.13,33.15,58561.709,62495.629
4/3/21 16:30,4/3/21 17:00,102.88,27.322,36.84,58561.709,62342.224
4/3/21 17:00,4/3/21 17:30,103.536,27.706,34.38,59297.096,63162.321
4/3/21 17:30,4/3/21 18:00,103.536,28.109,31.92,59297.096,62909.366
4/3/21 18:00,4/3/21 18:30,103.536,27.917,31.92,60969.104,64515.848
4/3/21 18:30,4/3/21 19:00,104.848,28.704,29.49,60969.104,64316.025
4/3/21 19:00,4/3/21 19:30,106.16,27.514,29.49,63637.17,66856.618
4/3/21 19:30,4/3/21 20:00,106.16,27.13,30.72,63637.17,66850.586
